;x;y;xerr;yerr
15;18021.273323829457;0.9651162790697675;0.06556974013668329;0.12563215383791093
14;18072.780892463685;0.6224489795918368;0.05584621832224091;0.10706132772019535
13;18106.496888524514;0.5254237288135594;0.046345766893642185;0.09191808821414546
12;18146.744181201;0.38425925925925924;0.03945776372881174;0.09152773534223395
11;18183.476493750273;0.9382239382239382;0.04162858391928146;0.1045918851140107
10;18213.544701638926;0.3850746268656716;0.033840182142713164;0.07102170303538824
9;18259.627225739485;0.2900763358778626;0.03174729252540266;0.07829796791210733
8;18301.18595942857;1.641304347826087;0.05120159965941007;0.14186595215891637
7;18341.588963124548;0.35359116022099446;0.03500882086053351;0.06787949899904465
6;18395.59839652395;0.21578947368421053;0.05626479291567753;0.08851755486728517
5;18433.140881238607;0.09523809523809523;0.024167902905606074;0.05414569753549172
4;18463.26224281769;0.6349206349206349;0.07300982822428767;0.10845844621819169
3;18504.397916808877;0.8411214953271028;0.06672829299047249;0.1190037877670607
2;18547.83365601223;0.2857142857142857;0.0464066621927136;0.14085830902208607
1;18590.44979862385;0.24266144814090018;0.02108602945131214;0.054068841051969053
0;18629.903101049054;0.546875;0.013854179811208175;0.12848778701496055
